model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2025-07-03,FCM,HOLD,HOLD,0.17953461,0.4892041,0.33126128,3,3,3.85,146900.0,BUY,0.03116883116883118,0.15172666,0.4892041,0.15172666,2026-06-08 20:08:43
model3,2025-07-04,FCM,HOLD,HOLD,0.21136634,0.46025416,0.32837954,3,3,3.87,77200.0,BUY,0.046511627906976605,0.1170132,0.46025416,0.1170132,2026-06-08 20:08:43
model3,2025-07-07,FCM,HOLD,HOLD,0.17782412,0.47288206,0.34929383,3,3,3.9,140600.0,BUY,0.03076923076923066,0.1714697,0.47288206,0.1714697,2026-06-08 20:08:43
model3,2025-07-08,FCM,HOLD,HOLD,0.16039112,0.50363624,0.3359726,3,3,3.92,130500.0,HOLD,0.015306122448979664,0.17558149,0.50363624,0.17558149,2026-06-08 20:08:43
model3,2025-07-09,FCM,HOLD,HOLD,0.20694475,0.43921456,0.35384074,3,3,3.96,316500.0,HOLD,0.007575757575757569,0.14689599,0.43921456,0.14689599,2026-06-08 20:08:43
model3,2025-07-10,FCM,HOLD,HOLD,0.22333957,0.46231303,0.3143474,3,3,3.97,81800.0,HOLD,0.005037783375314797,0.091007814,0.46231303,0.091007814,2026-06-08 20:08:43
model3,2025-07-11,FCM,HOLD,HOLD,0.24196868,0.41013986,0.34789142,3,3,4.05,298900.0,HOLD,0.0024691358024691024,0.10592274,0.41013986,0.10592274,2026-06-08 20:08:43
model3,2025-07-14,FCM,HOLD,HOLD,0.3155612,0.39604506,0.28839377,3,3,4.02,138600.0,HOLD,0.007462686567164312,-0.02716744,0.39604506,-0.02716744,2026-06-08 20:08:43
model3,2025-07-15,FCM,HOLD,HOLD,0.2054648,0.44371966,0.3508156,3,3,3.98,236600.0,BUY,0.025125628140703515,0.1453508,0.44371966,0.1453508,2026-06-08 20:08:43
model3,2025-07-16,FCM,HOLD,HOLD,0.19910575,0.50578237,0.29511192,3,3,3.99,202100.0,HOLD,0.020050125313283207,0.09600617,0.50578237,0.09600617,2026-06-08 20:08:43
model3,2025-07-17,FCM,HOLD,HOLD,0.16057257,0.5339965,0.30543092,3,3,3.99,239200.0,BUY,0.032581453634085156,0.14485835,0.5339965,0.14485835,2026-06-08 20:08:43
model3,2025-07-18,FCM,HOLD,HOLD,0.20525587,0.5010911,0.29365304,3,3,4.06,339700.0,BUY,0.036945812807881895,0.088397175,0.5010911,0.088397175,2026-06-08 20:08:43
model3,2025-07-21,FCM,HOLD,HOLD,0.20927027,0.5165914,0.27413836,3,3,4.05,301900.0,BUY,0.039506172839506304,0.06486809,0.5165914,0.06486809,2026-06-08 20:08:43
model3,2025-07-22,FCM,HOLD,HOLD,0.14946455,0.5608138,0.28972167,3,3,4.08,200200.0,SELL,-0.03676470588235292,0.14025712,0.5608138,0.14025712,2026-06-08 20:08:43
model3,2025-07-23,FCM,HOLD,HOLD,0.14720586,0.5827943,0.2699998,3,3,4.07,205700.0,HOLD,-0.017199017199017286,0.12279394,0.5827943,0.12279394,2026-06-08 20:08:43
model3,2025-07-24,FCM,HOLD,HOLD,0.18237366,0.5182333,0.299393,3,3,4.12,328900.0,HOLD,-0.024271844660194275,0.11701934,0.5182333,0.11701934,2026-06-08 20:08:43
model3,2025-07-25,FCM,HOLD,HOLD,0.24915469,0.4741414,0.27670395,3,3,4.21,325900.0,SELL,-0.03325415676959609,0.027549267,0.4741414,0.027549267,2026-06-08 20:08:43
model3,2025-07-28,FCM,HOLD,HOLD,0.20687304,0.52717644,0.26595047,3,3,4.21,286800.0,SELL,-0.04275534441805218,0.059077427,0.52717644,0.059077427,2026-06-08 20:08:43
model3,2025-07-29,FCM,HOLD,HOLD,0.2409305,0.459052,0.30001754,3,3,3.93,489000.0,HOLD,0.01526717557251911,0.059087038,0.459052,0.059087038,2026-06-08 20:08:43
model3,2025-07-30,FCM,HOLD,HOLD,0.2553527,0.5175851,0.22706221,3,3,4.0,180900.0,HOLD,-0.0050000000000000044,-0.028290495,0.5175851,-0.028290495,2026-06-08 20:08:43
model3,2025-07-31,FCM,HOLD,HOLD,0.21182856,0.5537543,0.2344171,3,3,4.02,69100.0,HOLD,0.0024875621890549926,0.022588536,0.5537543,0.022588536,2026-06-08 20:08:43
model3,2025-08-01,FCM,HOLD,HOLD,0.21579948,0.50334483,0.2808557,3,3,4.07,273800.0,HOLD,-0.017199017199017286,0.065056205,0.50334483,0.065056205,2026-06-08 20:08:43
model3,2025-08-04,FCM,HOLD,HOLD,0.19833517,0.55411285,0.24755199,3,3,4.03,319200.0,HOLD,0.002481389578163684,0.04921682,0.55411285,0.04921682,2026-06-08 20:08:43
model3,2025-08-05,FCM,HOLD,HOLD,0.25006863,0.5029556,0.24697575,3,3,3.99,405900.0,HOLD,0.0,-0.003092885,0.5029556,-0.003092885,2026-06-08 20:08:43
model3,2025-08-06,FCM,HOLD,HOLD,0.19341235,0.5690823,0.23750532,3,3,3.98,265500.0,HOLD,0.012562814070351758,0.044092968,0.5690823,0.044092968,2026-06-08 20:08:43
model3,2025-08-07,FCM,HOLD,HOLD,0.19561456,0.55053365,0.25385174,3,3,4.03,274800.0,HOLD,-0.00992555831265507,0.05823718,0.55053365,0.05823718,2026-06-08 20:08:43
model3,2025-08-08,FCM,HOLD,HOLD,0.20989482,0.5528998,0.23720543,3,3,4.0,189200.0,HOLD,-0.007499999999999951,0.02731061,0.5528998,0.02731061,2026-06-08 20:08:43
model3,2025-08-11,FCM,HOLD,HOLD,0.18219881,0.554486,0.2633152,3,3,4.04,276500.0,HOLD,-0.004950495049505066,0.08111639,0.554486,0.08111639,2026-06-08 20:08:43
model3,2025-08-12,FCM,HOLD,HOLD,0.18354379,0.5769228,0.23953344,3,3,3.99,316000.0,BUY,0.040100250626566414,0.055989653,0.5769228,0.055989653,2026-06-08 20:08:43
model3,2025-08-13,FCM,HOLD,HOLD,0.17557621,0.57141644,0.25300732,3,3,4.03,261300.0,HOLD,0.007444168734491052,0.07743111,0.57141644,0.07743111,2026-06-08 20:08:43
model3,2025-08-14,FCM,HOLD,HOLD,0.15982363,0.6050148,0.2351616,3,3,3.99,264400.0,HOLD,0.005012531328320691,0.075337976,0.6050148,0.075337976,2026-06-08 20:08:43
model3,2025-08-15,FCM,HOLD,HOLD,0.19490197,0.56059563,0.2445024,3,3,3.97,285300.0,HOLD,-0.012594458438287215,0.049600422,0.56059563,0.049600422,2026-06-08 20:08:43
model3,2025-08-18,FCM,HOLD,HOLD,0.23009379,0.51523244,0.25467372,3,3,4.02,192600.0,SELL,-0.03980099502487555,0.024579927,0.51523244,0.024579927,2026-06-08 20:08:43
model3,2025-08-19,FCM,HOLD,HOLD,0.2753683,0.4313217,0.29331002,3,3,4.15,425600.0,SELL,-0.050602409638554335,0.017941713,0.4313217,0.017941713,2026-06-08 20:08:43
model3,2025-08-20,FCM,HOLD,HOLD,0.28617936,0.4691801,0.24464047,3,3,4.06,266200.0,SELL,-0.03201970443349744,-0.041538894,0.4691801,-0.041538894,2026-06-08 20:08:43
model3,2025-08-21,FCM,HOLD,HOLD,0.20403552,0.5388703,0.25709417,3,3,4.01,260600.0,HOLD,-0.009975062344139585,0.053058654,0.5388703,0.053058654,2026-06-08 20:08:43
model3,2025-08-22,FCM,HOLD,HOLD,0.2734825,0.4787486,0.24776888,3,3,3.92,219900.0,HOLD,0.0025510204081633514,-0.025713623,0.4787486,-0.025713623,2026-06-08 20:08:43
model3,2025-08-25,FCM,HOLD,HOLD,0.23223206,0.4978716,0.26989636,3,3,3.86,72900.0,HOLD,0.015544041450777257,0.037664294,0.4978716,0.037664294,2026-06-08 20:08:43
model3,2025-08-26,FCM,HOLD,HOLD,0.23265511,0.5687313,0.19861357,3,3,3.94,114000.0,HOLD,0.0,-0.03404154,0.5687313,-0.03404154,2026-06-08 20:08:43
model3,2025-08-27,FCM,HOLD,HOLD,0.25906187,0.5369044,0.20403373,3,3,3.93,75800.0,HOLD,0.0,-0.05502814,0.5369044,-0.05502814,2026-06-08 20:08:43
model3,2025-08-28,FCM,HOLD,HOLD,0.2850219,0.5394931,0.17548503,3,3,3.97,50800.0,HOLD,-0.012594458438287215,-0.10953687,0.5394931,-0.10953687,2026-06-08 20:08:43
model3,2025-08-29,FCM,HOLD,HOLD,0.20236361,0.60604894,0.19158748,3,3,3.93,113900.0,HOLD,-0.0025445292620865922,-0.010776132,0.60604894,-0.010776132,2026-06-08 20:08:43
model3,2025-09-03,FCM,HOLD,HOLD,0.2308014,0.5812372,0.18796137,3,3,3.92,76500.0,HOLD,0.0025510204081633514,-0.042840034,0.5812372,-0.042840034,2026-06-08 20:08:43
model3,2025-09-04,FCM,HOLD,HOLD,0.19435476,0.61813956,0.18750569,3,3,3.94,55700.0,HOLD,-0.010152284263959421,-0.0068490654,0.61813956,-0.0068490654,2026-06-08 20:08:43
model3,2025-09-05,FCM,HOLD,HOLD,0.17349216,0.63160825,0.1948996,3,3,3.93,91100.0,HOLD,-0.0050890585241730735,0.02140744,0.63160825,0.02140744,2026-06-08 20:08:43
model3,2025-09-08,FCM,HOLD,HOLD,0.19560513,0.6283358,0.17605914,3,3,3.92,78800.0,HOLD,0.0025510204081633514,-0.019545987,0.6283358,-0.019545987,2026-06-08 20:08:43
model3,2025-09-09,FCM,HOLD,HOLD,0.15453084,0.66760904,0.17786014,3,3,3.92,67200.0,HOLD,0.012755102040816313,0.023329303,0.66760904,0.023329303,2026-06-08 20:08:43
model3,2025-09-10,FCM,HOLD,HOLD,0.18301672,0.6390856,0.17789768,3,3,3.93,59300.0,HOLD,0.0025445292620864812,-0.0051190406,0.6390856,-0.0051190406,2026-06-08 20:08:43
model3,2025-09-11,FCM,HOLD,HOLD,0.2202837,0.60423195,0.17548433,3,3,3.9,88200.0,BUY,0.025641025641025772,-0.044799373,0.60423195,-0.044799373,2026-06-08 20:08:43
model3,2025-09-12,FCM,HOLD,HOLD,0.17590126,0.64369386,0.18040489,3,3,3.91,51000.0,HOLD,0.023017902813299296,0.0045036227,0.64369386,0.0045036227,2026-06-08 20:08:43
model3,2025-09-15,FCM,HOLD,HOLD,0.16348273,0.640719,0.1957983,3,3,3.93,138600.0,HOLD,0.010178117048346147,0.032315567,0.640719,0.032315567,2026-06-08 20:08:43
model3,2025-09-16,FCM,HOLD,HOLD,0.23487033,0.5435034,0.22162627,3,3,3.97,185700.0,HOLD,-0.012594458438287215,-0.013244063,0.5435034,-0.013244063,2026-06-08 20:08:43
model3,2025-09-17,FCM,HOLD,HOLD,0.18860883,0.59104913,0.22034203,3,3,3.94,126000.0,HOLD,0.010152284263959421,0.0317332,0.59104913,0.0317332,2026-06-08 20:08:43
model3,2025-09-18,FCM,HOLD,HOLD,0.19112308,0.61866355,0.19021335,3,3,4.0,24900.0,HOLD,-0.010000000000000009,-0.0009097308,0.61866355,-0.0009097308,2026-06-08 20:08:43
model3,2025-09-19,FCM,HOLD,HOLD,0.13207923,0.67840177,0.18951903,3,3,4.0,15900.0,HOLD,-0.0024999999999999467,0.057439804,0.67840177,0.057439804,2026-06-08 20:08:43
model3,2025-09-22,FCM,HOLD,HOLD,0.11232816,0.700162,0.18750983,3,3,3.97,34500.0,HOLD,0.005037783375314797,0.07518168,0.700162,0.07518168,2026-06-08 20:08:43
model3,2025-09-23,FCM,HOLD,HOLD,0.1041622,0.70752305,0.18831474,3,3,3.92,46100.0,HOLD,-0.005102040816326481,0.084152535,0.70752305,0.084152535,2026-06-08 20:08:43
model3,2025-09-24,FCM,HOLD,HOLD,0.14798547,0.6537914,0.19822311,3,3,3.98,59800.0,HOLD,-0.02010050251256279,0.05023764,0.6537914,0.05023764,2026-06-08 20:08:43
model3,2025-09-25,FCM,HOLD,HOLD,0.14288376,0.7076844,0.14943184,3,3,3.96,47700.0,SELL,-0.03535353535353536,0.006548077,0.7076844,0.006548077,2026-06-08 20:08:43
model3,2025-09-26,FCM,HOLD,HOLD,0.18746907,0.61670214,0.19582877,3,3,3.99,469500.0,SELL,-0.05012531328320802,0.0083597,0.61670214,0.0083597,2026-06-08 20:08:43
model3,2025-09-29,FCM,HOLD,HOLD,0.12161852,0.6980278,0.18035369,3,3,3.99,64200.0,SELL,-0.04761904761904767,0.05873517,0.6980278,0.05873517,2026-06-08 20:08:43
model3,2025-09-30,FCM,HOLD,HOLD,0.18874271,0.64551216,0.16574514,3,3,3.9,172200.0,SELL,-0.05128205128205121,-0.022997573,0.64551216,-0.022997573,2026-06-08 20:08:43
model3,2025-10-01,FCM,HOLD,HOLD,0.20530927,0.64641327,0.14827748,3,3,3.9,282400.0,SELL,-0.043589743589743546,-0.057031795,0.64641327,-0.057031795,2026-06-08 20:08:43
model3,2025-10-02,FCM,HOLD,HOLD,0.20963347,0.5750484,0.21531814,3,3,3.82,72600.0,SELL,-0.02617801047120405,0.005684674,0.5750484,0.005684674,2026-06-08 20:08:43
model3,2025-10-03,FCM,HOLD,HOLD,0.20983315,0.58373505,0.2064318,3,3,3.79,48500.0,HOLD,-0.0237467018469657,-0.003401339,0.58373505,-0.003401339,2026-06-08 20:08:43
model3,2025-10-06,FCM,HOLD,HOLD,0.25761035,0.5506809,0.19170873,3,3,3.8,114900.0,SELL,-0.02631578947368407,-0.06590162,0.5506809,-0.06590162,2026-06-08 20:08:43
model3,2025-10-07,FCM,HOLD,HOLD,0.29757035,0.47915035,0.22327931,3,3,3.7,260200.0,HOLD,-0.005405405405405461,-0.074291036,0.47915035,-0.074291036,2026-06-08 20:08:43
model3,2025-10-08,FCM,HOLD,HOLD,0.29674625,0.51602644,0.18722726,3,3,3.73,61400.0,SELL,-0.029490616621983934,-0.10951899,0.51602644,-0.10951899,2026-06-08 20:08:43
model3,2025-10-09,FCM,HOLD,HOLD,0.24673998,0.535932,0.217328,3,3,3.72,57600.0,SELL,-0.034946236559139865,-0.029411986,0.535932,-0.029411986,2026-06-08 20:08:43
model3,2025-10-10,FCM,HOLD,HOLD,0.25954103,0.55209166,0.18836728,3,3,3.7,86100.0,SELL,-0.027027027027027084,-0.07117376,0.55209166,-0.07117376,2026-06-08 20:08:43
model3,2025-10-13,FCM,HOLD,HOLD,0.28164405,0.5149059,0.20345,3,3,3.7,50400.0,SELL,-0.04864864864864871,-0.07819405,0.5149059,-0.07819405,2026-06-08 20:08:43
model3,2025-10-14,FCM,HOLD,HOLD,0.2367651,0.56377333,0.19946153,3,3,3.68,49700.0,SELL,-0.07880434782608692,-0.037303567,0.56377333,-0.037303567,2026-06-08 20:08:43
model3,2025-10-15,FCM,HOLD,HOLD,0.2725582,0.50847983,0.21896197,3,3,3.62,110500.0,HOLD,-0.019337016574585753,-0.053596243,0.50847983,-0.053596243,2026-06-08 20:08:43
model3,2025-10-16,FCM,HOLD,HOLD,0.29960093,0.502547,0.19785203,3,3,3.59,47600.0,HOLD,-0.01949860724233976,-0.1017489,0.502547,-0.1017489,2026-06-08 20:08:43
model3,2025-10-17,FCM,HOLD,HOLD,0.31923026,0.47493565,0.20583412,3,3,3.6,32000.0,HOLD,-0.019444444444444486,-0.11339614,0.47493565,-0.11339614,2026-06-08 20:08:43
model3,2025-10-20,FCM,HOLD,HOLD,0.26936245,0.48938102,0.24125649,3,3,3.52,50000.0,HOLD,0.0028409090909089496,-0.02810596,0.48938102,-0.02810596,2026-06-08 20:08:43
model3,2025-10-21,FCM,BUY,HOLD,0.2738579,0.36149126,0.36465088,3,3,3.39,89000.0,BUY,0.06194690265486735,0.090792984,0.36465088,0.090792984,2026-06-08 20:08:43
model3,2025-10-22,FCM,HOLD,HOLD,0.38612995,0.40681672,0.20705335,3,3,3.55,82000.0,HOLD,0.0,-0.1790766,0.40681672,-0.1790766,2026-06-08 20:08:43
model3,2025-10-24,FCM,HOLD,HOLD,0.36021638,0.44265687,0.1971268,3,3,3.52,16300.0,HOLD,0.011363636363636465,-0.16308957,0.44265687,-0.16308957,2026-06-08 20:08:43
model3,2025-10-27,FCM,HOLD,HOLD,0.3546684,0.4469838,0.19834778,3,3,3.53,60800.0,BUY,0.025495750708215414,-0.15632063,0.4469838,-0.15632063,2026-06-08 20:08:43
model3,2025-10-28,FCM,HOLD,HOLD,0.35985053,0.462544,0.1776055,3,3,3.53,15300.0,BUY,0.031161473087818692,-0.18224503,0.462544,-0.18224503,2026-06-08 20:08:43
model3,2025-10-29,FCM,HOLD,HOLD,0.29112893,0.5277915,0.18107957,3,3,3.6,16200.0,HOLD,-0.019444444444444486,-0.11004937,0.5277915,-0.11004937,2026-06-08 20:08:43
model3,2025-10-30,FCM,HOLD,HOLD,0.20332532,0.5650181,0.23165657,3,3,3.55,20300.0,HOLD,0.0,0.02833125,0.5650181,0.02833125,2026-06-08 20:08:43
model3,2025-10-31,FCM,HOLD,HOLD,0.18549086,0.6000715,0.21443765,3,3,3.56,64800.0,HOLD,-0.002808988764045006,0.028946787,0.6000715,0.028946787,2026-06-08 20:08:43
model3,2025-11-03,FCM,HOLD,HOLD,0.2506897,0.5422419,0.2070684,3,3,3.62,45900.0,HOLD,-0.019337016574585753,-0.043621287,0.5422419,-0.043621287,2026-06-08 20:08:43
model3,2025-11-04,FCM,HOLD,HOLD,0.23011762,0.5608109,0.20907144,3,3,3.64,27500.0,SELL,-0.027472527472527486,-0.021046177,0.5608109,-0.021046177,2026-06-08 20:08:43
model3,2025-11-06,FCM,HOLD,HOLD,0.17698967,0.557902,0.26510835,3,3,3.53,26400.0,HOLD,0.0028328611898018607,0.08811867,0.557902,0.08811867,2026-06-08 20:08:43
model3,2025-11-07,FCM,HOLD,HOLD,0.24509685,0.5566534,0.19824973,3,3,3.55,16000.0,HOLD,-0.0028169014084505895,-0.04684712,0.5566534,-0.04684712,2026-06-08 20:08:43
model3,2025-11-10,FCM,HOLD,HOLD,0.18952361,0.6176615,0.1928149,3,3,3.55,34100.0,HOLD,-0.0028169014084505895,0.003291294,0.6176615,0.003291294,2026-06-08 20:08:43
model3,2025-11-11,FCM,HOLD,HOLD,0.26706362,0.565685,0.16725144,3,3,3.55,21400.0,HOLD,-0.008450704225352101,-0.09981218,0.565685,-0.09981218,2026-06-08 20:08:43
model3,2025-11-12,FCM,HOLD,HOLD,0.24024962,0.5695383,0.19021204,3,3,3.54,53800.0,HOLD,-0.0028248587570621764,-0.050037578,0.5695383,-0.050037578,2026-06-08 20:08:43
model3,2025-11-13,FCM,HOLD,HOLD,0.15763788,0.6683048,0.17405732,3,3,3.54,3500.0,HOLD,-0.008474576271186529,0.01641944,0.6683048,0.01641944,2026-06-08 20:08:43
model3,2025-11-14,FCM,HOLD,HOLD,0.24414682,0.5848793,0.17097384,3,3,3.54,35800.0,HOLD,-0.011299435028248594,-0.07317299,0.5848793,-0.07317299,2026-06-08 20:08:43
model3,2025-11-17,FCM,HOLD,HOLD,0.2137928,0.5909863,0.1952209,3,3,3.54,62400.0,HOLD,-0.011299435028248594,-0.018571898,0.5909863,-0.018571898,2026-06-08 20:08:43
model3,2025-11-18,FCM,HOLD,HOLD,0.19670507,0.57461613,0.22867881,3,3,3.52,82700.0,HOLD,-0.019886363636363535,0.031973734,0.57461613,0.031973734,2026-06-08 20:08:43
model3,2025-11-19,FCM,HOLD,HOLD,0.21817647,0.5488342,0.23298937,3,3,3.53,69600.0,HOLD,-0.016997167138810054,0.014812902,0.5488342,0.014812902,2026-06-08 20:08:43
model3,2025-11-20,FCM,HOLD,HOLD,0.16526873,0.6458562,0.18887508,3,3,3.51,35800.0,HOLD,-0.005698005698005604,0.023606345,0.6458562,0.023606345,2026-06-08 20:08:43
model3,2025-11-21,FCM,HOLD,HOLD,0.13504398,0.70774734,0.1572087,3,3,3.5,60700.0,HOLD,-0.014285714285714235,0.022164717,0.70774734,0.022164717,2026-06-08 20:08:43
model3,2025-11-24,FCM,HOLD,HOLD,0.16605648,0.6683158,0.1656277,3,3,3.5,30400.0,HOLD,-0.008571428571428563,-0.0004287809,0.6683158,-0.0004287809,2026-06-08 20:08:43
model3,2025-11-25,FCM,HOLD,HOLD,0.12237978,0.6865756,0.19104461,3,3,3.45,30200.0,HOLD,0.005797101449275477,0.068664834,0.6865756,0.068664834,2026-06-08 20:08:43
model3,2025-11-26,FCM,HOLD,HOLD,0.130253,0.6923968,0.17735015,3,3,3.47,32900.0,HOLD,0.0057636887608070175,0.047097147,0.6923968,0.047097147,2026-06-08 20:08:43
model3,2025-11-27,FCM,HOLD,HOLD,0.1326689,0.7233458,0.14398529,3,3,3.49,18600.0,HOLD,0.0,0.011316389,0.7233458,0.011316389,2026-06-08 20:08:43
model3,2025-11-28,FCM,HOLD,HOLD,0.12515457,0.69730014,0.17754526,3,3,3.45,62800.0,HOLD,0.014492753623188248,0.052390695,0.69730014,0.052390695,2026-06-08 20:08:43
model3,2025-12-01,FCM,HOLD,HOLD,0.14095825,0.69489926,0.16414247,3,3,3.47,61400.0,BUY,0.025936599423631135,0.023184225,0.69489926,0.023184225,2026-06-08 20:08:43
model3,2025-12-02,FCM,HOLD,HOLD,0.124786615,0.72998667,0.1452267,3,3,3.47,29700.0,BUY,0.03458213256484144,0.020440087,0.72998667,0.020440087,2026-06-08 20:08:43
model3,2025-12-03,FCM,HOLD,HOLD,0.16051006,0.6720527,0.16743724,3,3,3.49,153400.0,HOLD,0.017191977077363862,0.0069271773,0.6720527,0.0069271773,2026-06-08 20:08:43
model3,2025-12-04,FCM,HOLD,HOLD,0.08712867,0.79832506,0.114546284,3,3,3.49,48900.0,HOLD,-0.005730659025787954,0.027417615,0.79832506,0.027417615,2026-06-08 20:08:43
model3,2025-12-05,FCM,HOLD,HOLD,0.069922775,0.7858327,0.14424452,3,3,3.5,80300.0,HOLD,-0.014285714285714235,0.07432175,0.7858327,0.07432175,2026-06-08 20:08:43
model3,2025-12-08,FCM,HOLD,HOLD,0.13032557,0.691021,0.1786534,3,3,3.56,56900.0,SELL,-0.030898876404494402,0.048327833,0.691021,0.048327833,2026-06-08 20:08:43
model3,2025-12-09,FCM,HOLD,HOLD,0.20153338,0.5908917,0.20757487,3,3,3.59,118100.0,SELL,-0.03342618384401108,0.006041497,0.5908917,0.006041497,2026-06-08 20:08:43
model3,2025-12-10,FCM,HOLD,HOLD,0.16275991,0.6551434,0.18209673,3,3,3.55,46100.0,SELL,-0.025352112676056304,0.01933682,0.6551434,0.01933682,2026-06-08 20:08:43
model3,2025-12-12,FCM,HOLD,HOLD,0.11854049,0.696535,0.18492448,3,3,3.47,33400.0,HOLD,-0.0057636887608069065,0.066383995,0.696535,0.066383995,2026-06-08 20:08:43
model3,2025-12-15,FCM,HOLD,HOLD,0.10021041,0.7045419,0.19524764,3,3,3.45,32600.0,HOLD,0.0,0.09503722,0.7045419,0.09503722,2026-06-08 20:08:43
model3,2025-12-16,FCM,HOLD,HOLD,0.16256724,0.6508395,0.1865933,3,3,3.45,55800.0,HOLD,-0.0028985507246377384,0.024026051,0.6508395,0.024026051,2026-06-08 20:08:43
model3,2025-12-17,FCM,HOLD,HOLD,0.15574299,0.6848356,0.15942144,3,3,3.47,21000.0,HOLD,-0.008645533141210415,0.003678456,0.6848356,0.003678456,2026-06-08 20:08:43
model3,2025-12-18,FCM,HOLD,HOLD,0.11723353,0.7263205,0.156446,3,3,3.46,28400.0,HOLD,-0.005780346820809301,0.039212465,0.7263205,0.039212465,2026-06-08 20:08:43
model3,2025-12-19,FCM,HOLD,HOLD,0.13681945,0.706612,0.15656853,3,3,3.45,48100.0,HOLD,-0.01449275362318847,0.019749075,0.706612,0.019749075,2026-06-08 20:08:43
model3,2025-12-22,FCM,HOLD,HOLD,0.12024832,0.75663286,0.12311876,3,3,3.45,17200.0,HOLD,-0.008695652173913104,0.0028704405,0.75663286,0.0028704405,2026-06-08 20:08:43
model3,2025-12-23,FCM,HOLD,HOLD,0.13699466,0.7056691,0.15733624,3,3,3.44,62700.0,HOLD,-0.005813953488372103,0.020341575,0.7056691,0.020341575,2026-06-08 20:08:43
model3,2025-12-24,FCM,HOLD,HOLD,0.1423644,0.724887,0.13274856,3,3,3.44,29200.0,HOLD,-0.005813953488372103,-0.0096158385,0.724887,-0.0096158385,2026-06-08 20:08:43
model3,2025-12-25,FCM,HOLD,HOLD,0.1261773,0.73127156,0.1425511,3,3,3.44,33200.0,HOLD,-0.0029069767441859407,0.016373798,0.73127156,0.016373798,2026-06-08 20:08:43
model3,2025-12-26,FCM,HOLD,HOLD,0.13267814,0.7182434,0.14907837,3,3,3.4,26400.0,BUY,0.026470588235294246,0.016400233,0.7182434,0.016400233,2026-06-08 20:08:43
model3,2025-12-29,FCM,HOLD,HOLD,0.12209143,0.7384877,0.13942085,3,3,3.42,18200.0,BUY,0.029239766081871288,0.017329425,0.7384877,0.017329425,2026-06-08 20:08:43
model3,2025-12-30,FCM,HOLD,HOLD,0.11760899,0.7554046,0.12698644,3,3,3.42,8100.0,BUY,0.03508771929824572,0.009377457,0.7554046,0.009377457,2026-06-08 20:08:43
model3,2025-12-31,FCM,HOLD,HOLD,0.09936482,0.7734617,0.12717347,3,3,3.42,12900.0,HOLD,0.023391812865497075,0.027808651,0.7734617,0.027808651,2026-06-08 20:08:43
model3,2026-01-05,FCM,HOLD,HOLD,0.1301752,0.7100211,0.15980373,3,3,3.43,42200.0,HOLD,0.005830903790087438,0.02962853,0.7100211,0.02962853,2026-06-08 20:08:43
model3,2026-01-06,FCM,HOLD,HOLD,0.15628175,0.6757477,0.16797057,3,3,3.49,37500.0,HOLD,-0.011461318051575908,0.011688814,0.6757477,0.011688814,2026-06-08 20:08:43
model3,2026-01-07,FCM,HOLD,HOLD,0.18077543,0.63180506,0.1874195,3,3,3.52,50500.0,HOLD,-0.011363636363636354,0.00664407,0.63180506,0.00664407,2026-06-08 20:08:43
model3,2026-01-08,FCM,HOLD,HOLD,0.16547035,0.6329732,0.20155646,3,3,3.54,56800.0,HOLD,-0.016949152542372947,0.036086112,0.6329732,0.036086112,2026-06-08 20:08:43
model3,2026-01-09,FCM,HOLD,HOLD,0.15540266,0.65075785,0.19383954,3,3,3.5,30700.0,HOLD,-0.014285714285714235,0.038436875,0.65075785,0.038436875,2026-06-08 20:08:43
model3,2026-01-12,FCM,HOLD,HOLD,0.101974465,0.70756704,0.19045852,3,3,3.45,18900.0,HOLD,0.0,0.08848406,0.70756704,0.08848406,2026-06-08 20:08:43
model3,2026-01-13,FCM,HOLD,HOLD,0.097524956,0.7195906,0.18288442,3,3,3.45,37300.0,HOLD,0.0,0.08535947,0.7195906,0.08535947,2026-06-08 20:08:43
model3,2026-01-14,FCM,HOLD,HOLD,0.097893454,0.7439652,0.15814134,3,3,3.48,25500.0,HOLD,-0.008620689655172376,0.06024789,0.7439652,0.06024789,2026-06-08 20:08:43
model3,2026-01-15,FCM,HOLD,HOLD,0.09603166,0.76445794,0.13951044,3,3,3.48,16800.0,HOLD,-0.008620689655172376,0.04347878,0.76445794,0.04347878,2026-06-08 20:08:43
model3,2026-01-16,FCM,HOLD,HOLD,0.09507665,0.7529441,0.15197928,3,3,3.45,33000.0,HOLD,-0.011594202898550732,0.056902632,0.7529441,0.056902632,2026-06-08 20:08:43
model3,2026-01-19,FCM,HOLD,HOLD,0.09385679,0.767619,0.13852425,3,3,3.45,39100.0,SELL,-0.02898550724637683,0.04466746,0.767619,0.04466746,2026-06-08 20:08:43
model3,2026-01-20,FCM,HOLD,HOLD,0.09557472,0.7545629,0.14986236,3,3,3.45,21400.0,SELL,-0.026086956521739202,0.054287642,0.7545629,0.054287642,2026-06-08 20:08:43
model3,2026-01-21,FCM,HOLD,HOLD,0.09488118,0.749276,0.15584277,3,3,3.45,28000.0,HOLD,-0.011594202898550732,0.06096159,0.749276,0.06096159,2026-06-08 20:08:43
